Description,Price,Rating,Review Count,URL
"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W","₹57,990",4.0 out of 5 stars,264,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTY0NzA3NDQ1MDU2MTQ4OjE3MTY4OTM1MTc6c3BfYnRmOjMwMDExOTI5NjkzNDMzMjo6MDo6&url=%2FASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W%2Fdp%2FB0C27SD9YR%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.k3xERNfFxMGReJzPTFX5uiC_VsWnJucmG8N0aVvbFDNhfQZNQZc8V7L5pIpLNv5H2gDsmvHbfWo-PLnS2nGQKyoJbDx1DTfOcwnAH55kWEFlCHT6WD7USGhkveUn6nE6fj-m5uJVpPuQoQ80f20He_b5XRVEUe74t3KqlIAmkX_5bCEXUbZ94_Fwjx1tGL2ugt8kGHVMOugKSL0eNs_TF93OAjYweqQnF3wHlSVVO90.QES0l5nvz7q0iOkC9jGOeWIW3-YejF2rijjBqxThlfM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893517%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN","₹59,390",3.2 out of 5 stars,8,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTY0NzA3NDQ1MDU2MTQ4OjE3MTY4OTM1MTc6c3BfYnRmOjMwMDEwMzE5NzI1NjgzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN%2Fdp%2FB0CNVH6Z24%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.k3xERNfFxMGReJzPTFX5uiC_VsWnJucmG8N0aVvbFDNhfQZNQZc8V7L5pIpLNv5H2gDsmvHbfWo-PLnS2nGQKyoJbDx1DTfOcwnAH55kWEFlCHT6WD7USGhkveUn6nE6fj-m5uJVpPuQoQ80f20He_b5XRVEUe74t3KqlIAmkX_5bCEXUbZ94_Fwjx1tGL2ugt8kGHVMOugKSL0eNs_TF93OAjYweqQnF3wHlSVVO90.QES0l5nvz7q0iOkC9jGOeWIW3-YejF2rijjBqxThlfM%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893517%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Dell [Smartchoice] 15 Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Win 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/T & L 1.48kg","₹35,990",3.8 out of 5 stars,600,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjI5Nzk3OTUwNjUwMTQ4OjE3MTY4OTM1MjE6c3BfYXRmX25leHQ6MjAxNTM5MjE1NTQxOTg6OjA6Og&url=%2FDell-i3-1215U-Graphic-Spill-Resistant-Keyboard%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893520%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p +IR Camera/Alexa/3 Month Game Pass/Cloud Grey/1.9Kg), 82XF0078IN","₹89,051",4.1 out of 5 stars,18,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjI5Nzk3OTUwNjUwMTQ4OjE3MTY4OTM1MjE6c3BfYXRmX25leHQ6MzAwMTU2NTM0NzYzMTMyOjowOjo&url=%2FLenovo-IdeaPad-350Nits-Backlit-82XF0078IN%2Fdp%2FB0CNPK2YSC%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893520%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Fingerprint/Silver/1.8 kg), X515MA-BR024WS","₹28,230",4.0 out of 5 stars,"1,489",https://www.amazon.in/ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-19
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.61Kg), 82R400ERIN","₹39,850",4.0 out of 5 stars,"1,770",https://www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_20?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-20
"Dell 15 Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light 1.69kg","₹52,490",3.8 out of 5 stars,75,https://www.amazon.in/Dell-Vostro-Metal-i5-1235U-35-56Cms/dp/B0BQJ7WR2R/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-21
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB RAM/500 GB HDD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated HD Graphics)","₹16,299",4.5 out of 5 stars,5,https://www.amazon.in/Refurbished-Lenovo-Touchscreen-Bluetooth-Integrated/dp/B0D33N5K7V/ref=sr_1_22?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-22
(Refurbished) 2020 HP Chromebook x360 Laptop Computer 8th Gen Intel Core i3-8130U up to 3.4GHz (Beat i5-7200U) 8GB DDR4 RAM 64GB eMMC 14inch FHD 2-in-1 Touchscreen,"₹14,452",3.8 out of 5 stars,118,https://www.amazon.in/HP-Chromebook-Computer-i3-8130U-Touchscreen/dp/B0858DLD9F/ref=sr_1_23?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-23
"HP 15s, Ryzen 5-5500U, 16GB RAM/512GB SSD 15.6-inches(39.6 cm) FHD, Micro-Edge, Anti-Glare Laptop/Alexa Built-in/Windows 11 /AMD Radeon Graphics/Dual Speakers/MS Office 2021/1.69 Kg, 15s-eq2182AU","₹44,990",4.1 out of 5 stars,"2,699",https://www.amazon.in/HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_24?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-24
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN","₹34,199",4.1 out of 5 stars,874,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_25?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-25
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU","₹36,900",4.1 out of 5 stars,"1,878",https://www.amazon.in/HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_26?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-26
"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN","₹76,990",4.2 out of 5 stars,30,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjI5Nzk3OTUwNjUwMTQ4OjE3MTY4OTM1MjE6c3BfbXRmOjMwMDE1NjUzNDc2MzAzMjo6MDo6&url=%2FLenovo-IdeaPad-350Nits-Backlit-82XF0077IN%2Fdp%2FB0CNK232CB%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893520%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE004RIN","₹56,190",4.2 out of 5 stars,26,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjI5Nzk3OTUwNjUwMTQ4OjE3MTY4OTM1MjE6c3BfbXRmOjMwMDA1MDQ0ODExNzgzMjo6MDo6&url=%2FLenovo-IdeaPad-35-5cm-Backlit-82XE004RIN%2Fdp%2FB0CCNR29M6%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893520%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"(Refurbished) HP EliteBook 430 G6 8th Gen Core i5 Laptop, 8 GB RAM, 512GB SSD , 13.3 inch, Windows 11 (Upgraded), MS Office, black","₹21,199",5.0 out of 5 stars,1,https://www.amazon.in/Refurbished-HP-EliteBook-430-G6/dp/B0CXNDCM7V/ref=sr_1_29?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-29
"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹28,990",3.9 out of 5 stars,336,https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_30?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-30
"HP 250 G9 Intel Celeron Dual Core 4500u - (8 GB/256 GB SSD/DOS) 8Y2Y9PA Laptop (15.6 inch, Silver, 1.75 kg)","₹22,490",3.0 out of 5 stars,3,https://www.amazon.in/HP-Intel-Celeron-Dual-4500u/dp/B0CZDRCHQ5/ref=sr_1_31?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-31
"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 16 GB Ram & 512 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer","₹24,199",3.9 out of 5 stars,19,https://www.amazon.in/Refurbished-Dell-Latitude-Mobile-8th-Processor/dp/B0CGRQWCD7/ref=sr_1_32?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-32
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN","₹37,490",4.1 out of 5 stars,271,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_33?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-33
"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)","₹17,999",3.8 out of 5 stars,31,https://www.amazon.in/Refurbished-HP-Touchscreen-Bluetooth-Graphics/dp/B0CWZSJV9W/ref=sr_1_34?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-34
"HP Laptop 14, Intel® Core™ i3-1215U, 14-inch(35.6 cm), FHD,8GB DDR4,512GB SSD,MSO,Dual Speakers,Win 11,Silver, 1.46 kg,14s-dq5138TU","₹38,290",4.1 out of 5 stars,"1,121",https://www.amazon.in/HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_35?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-35
"Samsung Galaxy Book2 (NP750) Intel 12th Gen core i5 39.6cm (15.6"") FHD Thin & Light Laptop (8 GB/512 GB/Windows 11/MS Office/Backlit Keyboard/Finger Print Reader/Silver/1.55Kg), NP750XED-KC1IN","₹49,990",4.2 out of 5 stars,225,https://www.amazon.in/Samsung-Windows-Backlit-Keyboard-NP750XED-KC1IN/dp/B09Z216R5Q/ref=sr_1_36?dib=eyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU&dib_tag=se&keywords=laptops&qid=1716893520&sr=8-36
"Dell 15 Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light 1.69kg","₹52,490",3.8 out of 5 stars,75,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjI5Nzk3OTUwNjUwMTQ4OjE3MTY4OTM1MjE6c3BfYnRmOjMwMDE5NzEyNzEyODEzMjo6MDo6&url=%2FDell-Vostro-Metal-i5-1235U-35-56Cms%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.xjKNsOcSU708C9v4hi7IFWH78cUkAHKbVKgw9pOu1kzvKl0FuwBkNMHclQSIK8mZblj3zaW2VYUuvHrZsXvr0P8jrXCnoYWd-hPnzqZc5YVo7JOZqBdk2Qn8nT1IxPvDzSZ1ajxE20CC_M3-TiKiK-GqpTbjuSP5LrnBIYAgFJR2Po0Ixy9FShXH8_Z8raZJ_gRKnak2CwN7Njc-uCBYdj5FAueAQABKU0yqhvbRhzc.Ww7pf5DTYcrt_vavpKKE02S0n3DZyjGxMGNYJ2fDhJU%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716893520%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
