Description                                                                             ,Price     ,Rating ,Rating Count        ,URL
"MOTOROLA G04 (Sea Green, 128 GB)"                                                      ,"₹7,999"  ,   4.1 ,"3,885 Ratings "    ,https://www.flipkart.com//motorola-g04-sea-green-128-gb/p/itm853979118980f?pid=MOBGUFK4C9NZATQ6&lid=LSTMOBGUFK4C9NZATQ6ECHWPR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGUFK4C9NZATQ6.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"POCO C61 (Diamond Dust Black, 64 GB)"                                                  ,"₹6,499"  ,   4.2 ,"1,711 Ratings "    ,https://www.flipkart.com//poco-c61-diamond-dust-black-64-gb/p/itm4c226215208eb?pid=MOBGYQ6BEZEUPFN6&lid=LSTMOBGYQ6BEZEUPFN6A7DDZ0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGYQ6BEZEUPFN6.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"Motorola G34 5G (Ocean Green, 128 GB)"                                                 ,"₹10,999" ,   4.2 ,"27,722 Ratings "   ,https://www.flipkart.com//motorola-g34-5g-ocean-green-128-gb/p/itm3420a8e79e129?pid=MOBGUFK49KDBZUMC&lid=LSTMOBGUFK49KDBZUMCRZHEGQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGUFK49KDBZUMC.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"Motorola g64 5G (Mint Green, 128 GB)"                                                  ,"₹14,999" ,   4.2 ,"3,532 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-mint-green-128-gb/p/itm6dfa6fef0e50a?pid=MOBGY2JUK2JQHPYK&lid=LSTMOBGY2JUK2JQHPYKRPLV1S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGY2JUK2JQHPYK.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"vivo T3x 5G (Crimson Bliss, 128 GB)"                                                   ,"₹14,999" ,   4.5 ,"10,169 Ratings "   ,https://www.flipkart.com//vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEPA4FFHCV&lid=LSTMOBGZRNEPA4FFHCVQ1YECQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGZRNEPA4FFHCV.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"vivo T3x 5G (Celestial Green, 128 GB)"                                                 ,"₹14,999" ,   4.5 ,"10,169 Ratings "   ,https://www.flipkart.com//vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNERKDV5ECF&lid=LSTMOBGZRNERKDV5ECFN7UCZ2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGZRNERKDV5ECF.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"POCO M6 5G (Polaris Green, 256 GB)"                                                    ,"₹10,499" ,   4.2 ,"5,814 Ratings "    ,https://www.flipkart.com//poco-m6-5g-polaris-green-256-gb/p/itmfe0561d641b16?pid=MOBGXTV9G4DAVQTC&lid=LSTMOBGXTV9G4DAVQTCYGZLUN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGXTV9G4DAVQTC.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"realme P1 5G (Peacock Green, 128 GB)"                                                  ,"₹16,999" ,   4.4 ,"2,420 Ratings "    ,https://www.flipkart.com//realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGZSU4HH7YZW6D&lid=LSTMOBGZSU4HH7YZW6D3I1RBM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=f4f1a745-760c-4a1e-8513-a9a7018e8280.MOBGZSU4HH7YZW6D.SEARCH&ppt=sp&ppn=sp&ssid=cdrh4kemdc0000001716021127463&qH=eb4af0bf07c16429
"Motorola G34 5G (Charcoal Black, 128 GB)"                                              ,"₹10,999" ,   4.2 ,"27,722 Ratings "   ,https://www.flipkart.com//motorola-g34-5g-charcoal-black-128-gb/p/itm357c0dba433c3?pid=MOBGUFK494PA7H5Z&lid=LSTMOBGUFK494PA7H5ZSSVXQV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGUFK494PA7H5Z.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme C51 (Carbon Black, 64 GB)"                                                      ,"₹8,699"  ,   4.3 ,"81,421 Ratings "   ,https://www.flipkart.com//realme-c51-carbon-black-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGZ7HQMEZD&lid=LSTMOBGSQGGZ7HQMEZDQMM5MX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGSQGGZ7HQMEZD.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"Motorola g64 5G (Mint Green, 256 GB)"                                                  ,"₹16,999" ,   4.1 ,"2,118 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-mint-green-256-gb/p/itm03d965c2f47ac?pid=MOBGY2JUPSSWCZEJ&lid=LSTMOBGY2JUPSSWCZEJ3RUIAQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGY2JUPSSWCZEJ.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme P1 5G (Peacock Green, 256 GB)"                                                  ,"₹18,999" ,   4.4 ,"2,420 Ratings "    ,https://www.flipkart.com//realme-p1-5g-peacock-green-256-gb/p/itmae4447062b5b5?pid=MOBGYQ6BMZHJBQSN&lid=LSTMOBGYQ6BMZHJBQSNQ5LHLN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGYQ6BMZHJBQSN.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme P1 5G (Peacock Green, 128 GB)"                                                  ,"₹15,999" ,   4.4 ,"7,337 Ratings "    ,https://www.flipkart.com//realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGYQ6BEHHQ9H7X.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme P1 5G (Phoenix Red, 128 GB)"                                                    ,"₹15,999" ,   4.4 ,"7,337 Ratings "    ,https://www.flipkart.com//realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BXSENZRV3&lid=LSTMOBGYQ6BXSENZRV35OQT6P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGYQ6BXSENZRV3.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"Motorola G34 5G (Ice Blue, 128 GB)"                                                    ,"₹10,999" ,   4.2 ,"27,722 Ratings "   ,https://www.flipkart.com//motorola-g34-5g-ice-blue-128-gb/p/itm0f6b45af1c0f0?pid=MOBGUFK4ZX2ZHMTQ&lid=LSTMOBGUFK4ZX2ZHMTQPDILZF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGUFK4ZX2ZHMTQ.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme C51 (Mint Green, 128 GB)"                                                       ,"₹9,199"  ,   4.3 ,"81,421 Ratings "   ,https://www.flipkart.com//realme-c51-mint-green-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYH4CHK2YS&lid=LSTMOBGU8PYH4CHK2YSZCGIEN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGU8PYH4CHK2YS.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"REDMI 13C (Starfrost White, 128 GB)"                                                   ,"₹8,499"  ,   4.2 ,"4,486 Ratings "    ,https://www.flipkart.com//redmi-13c-starfrost-white-128-gb/p/itm77877eab8617d?pid=MOBGWV9ERZ8YACPA&lid=LSTMOBGWV9ERZ8YACPA7PIG0S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGWV9ERZ8YACPA.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"POCO C61 (Ethereal Blue, 128 GB)"                                                      ,"₹6,999"  ,   4.3 ,"1,921 Ratings "    ,https://www.flipkart.com//poco-c61-ethereal-blue-128-gb/p/itm57e6bcdef80d2?pid=MOBGZ8P7XJXTYD3P&lid=LSTMOBGZ8P7XJXTYD3PHQWIOQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZ8P7XJXTYD3P.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"POCO C65 (Pastel Green, 256 GB)"                                                       ,"₹8,249"  ,   4.2 ,"4,194 Ratings "    ,https://www.flipkart.com//poco-c65-pastel-green-256-gb/p/itme1fa07e0c84ac?pid=MOBGXTV9GHFS38NM&lid=LSTMOBGXTV9GHFS38NMKH3FIC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGXTV9GHFS38NM.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme C51 (Mint Green, 64 GB)"                                                        ,"₹8,699"  ,   4.3 ,"81,421 Ratings "   ,https://www.flipkart.com//realme-c51-mint-green-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGC7NY4PXC&lid=LSTMOBGSQGGC7NY4PXCOCBP4E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGSQGGC7NY4PXC.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T3x 5G (Celestial Green, 128 GB)"                                                 ,"₹16,499" ,   4.4 ,"1,407 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZZCDPBFWUMWG&lid=LSTMOBGZZCDPBFWUMWGUSZ5RR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZZCDPBFWUMWG.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme P1 5G (Phoenix Red, 128 GB)"                                                    ,"₹16,999" ,   4.4 ,"2,420 Ratings "    ,https://www.flipkart.com//realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGZSU4BBYYMSEV&lid=LSTMOBGZSU4BBYYMSEVEEHYG2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZSU4BBYYMSEV.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T3x 5G (Crimson Bliss, 128 GB)"                                                   ,"₹16,499" ,   4.4 ,"1,407 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZZCDVNWUZSPJ&lid=LSTMOBGZZCDVNWUZSPJJQS1G5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZZCDVNWUZSPJ.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"realme C51 (Carbon Black, 128 GB)"                                                     ,"₹9,199"  ,   4.3 ,"81,421 Ratings "   ,https://www.flipkart.com//realme-c51-carbon-black-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYQNEGCN7H&lid=LSTMOBGU8PYQNEGCN7HTPPHJT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGU8PYQNEGCN7H.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)"                      ,"₹31,999" ,   4.4 ,"8,572 Ratings "    ,https://www.flipkart.com//motorola-edge-50-pro-5g-68w-charger-luxe-lavender-256-gb/p/itmba8105d0d22ad?pid=MOBGXFXYMTKAMPTS&lid=LSTMOBGXFXYMTKAMPTSJQVWQM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGXFXYMTKAMPTS.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"REDMI 13C (Starshine Green, 128 GB)"                                                   ,"₹8,499"  ,   4.2 ,"4,486 Ratings "    ,https://www.flipkart.com//redmi-13c-starshine-green-128-gb/p/itme7ab29fdab2f8?pid=MOBGW4HKWHMZ2XMD&lid=LSTMOBGW4HKWHMZ2XMDN8MXFX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGW4HKWHMZ2XMD.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T3x 5G (Celestial Green, 128 GB)"                                                 ,"₹13,499" ,   4.5 ,"2,647 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEHZHTGNJ5&lid=LSTMOBGZRNEHZHTGNJ5KIBQXQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZRNEHZHTGNJ5.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T3x 5G (Crimson Bliss, 128 GB)"                                                   ,"₹13,499" ,   4.5 ,"2,647 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEQGWCCN4D&lid=LSTMOBGZRNEQGWCCN4DMPALX8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZRNEQGWCCN4D.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"POCO C61 (Mystical Green, 64 GB)"                                                      ,"₹6,499"  ,   4.2 ,"1,711 Ratings "    ,https://www.flipkart.com//poco-c61-mystical-green-64-gb/p/itma4390cc3463bb?pid=MOBGYQ6BRR2CNWZB&lid=LSTMOBGYQ6BRR2CNWZBPN1IAB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGYQ6BRR2CNWZB.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T2x 5G (Glimmer Black, 128 GB)"                                                   ,"₹13,460" ,   4.4 ,"1,72,710 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZDW5JHYW&lid=LSTMOBGZBFUZDW5JHYWLPSXH5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZBFUZDW5JHYW.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T2x 5G (Glimmer Black, 128 GB)"                                                   ,"₹14,980" ,   4.4 ,"4,08,887 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUF389GDMP&lid=LSTMOBGZBFUF389GDMPFTF6RT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGZBFUF389GDMP.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T3 5G (Crystal Flake, 256 GB)"                                                    ,"₹21,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSSF9XVQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=organic&iid=3ce1694f-2286-46df-96df-4aa40402830d.MOBGYT3VT78XZHKS.SEARCH&ppt=sp&ppn=sp&ssid=b5vnmgg81c0000001716021128666&qH=eb4af0bf07c16429
"vivo T3 5G (Cosmic Blue, 256 GB)"                                                      ,"₹21,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZTWB3LH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGYT3VJDYMMFTZ.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"Motorola g64 5G (Ice Lilac, 256 GB)"                                                   ,"₹16,999" ,   4.1 ,"2,118 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-ice-lilac-256-gb/p/itm1df450f035292?pid=MOBGY2JUGGJZJQNK&lid=LSTMOBGY2JUGGJZJQNKKF5P9H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGY2JUGGJZJQNK.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"POCO C61 (Mystical Green, 128 GB)"                                                     ,"₹6,999"  ,   4.3 ,"1,921 Ratings "    ,https://www.flipkart.com//poco-c61-mystical-green-128-gb/p/itm9215fba9e0392?pid=MOBGZ8P7PRUZEAG3&lid=LSTMOBGZ8P7PRUZEAG3WVY6JI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGZ8P7PRUZEAG3.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"vivo T3 5G (Crystal Flake, 128 GB)"                                                    ,"₹19,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-crystal-flake-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VN2J3GM45&lid=LSTMOBGYT3VN2J3GM45WDN9RR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGYT3VN2J3GM45.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"vivo T3 5G (Cosmic Blue, 128 GB)"                                                      ,"₹19,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-cosmic-blue-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VZAAFCC8S&lid=LSTMOBGYT3VZAAFCC8SVBGHHP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGYT3VZAAFCC8S.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"realme P1 5G (Phoenix Red, 256 GB)"                                                    ,"₹18,999" ,   4.4 ,"2,420 Ratings "    ,https://www.flipkart.com//realme-p1-5g-phoenix-red-256-gb/p/itmae4447062b5b5?pid=MOBGYQ6BTTCWZYYD&lid=LSTMOBGYQ6BTTCWZYYD9LV1JO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGYQ6BTTCWZYYD.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"REDMI 13C (Stardust Black, 128 GB)"                                                    ,"₹8,499"  ,   4.2 ,"4,486 Ratings "    ,https://www.flipkart.com//redmi-13c-stardust-black-128-gb/p/itm9580b52bc1339?pid=MOBGW4HH3GV5F8GY&lid=LSTMOBGW4HH3GV5F8GYUCUDKW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGW4HH3GV5F8GY.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio"                      ,"₹1,165"  ,   4.1 ,"99,086 Ratings "   ,https://www.flipkart.com//nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYTVJXGPL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGQFVGYU2F5CYT.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"SAMSUNG Galaxy F34 5G (Electric Black, 128 GB)"                                        ,"₹12,999" ,   4.2 ,"30,693 Ratings "   ,https://www.flipkart.com//samsung-galaxy-f34-5g-electric-black-128-gb/p/itm85da260a1ae3c?pid=MOBGRZMYDDS8SBXZ&lid=LSTMOBGRZMYDDS8SBXZJUP7PL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGRZMYDDS8SBXZ.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"REDMI 12 5G (Moonstone Silver, 128 GB)"                                                ,"₹12,499" ,   4.2 ,"24,151 Ratings "   ,https://www.flipkart.com//redmi-12-5g-moonstone-silver-128-gb/p/itm6485286f96fb0?pid=MOBGS7JGZBZKPGGB&lid=LSTMOBGS7JGZBZKPGGBG2917R&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGS7JGZBZKPGGB.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"Motorola g64 5G (Pearl Blue, 256 GB)"                                                  ,"₹16,999" ,   4.1 ,"2,118 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-pearl-blue-256-gb/p/itm1e0225e79669e?pid=MOBGY2JUZFHY6ZZP&lid=LSTMOBGY2JUZFHY6ZZPJ3GDTC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGY2JUZFHY6ZZP.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio"                      ,"₹1,199"  ,   4.1 ,"99,086 Ratings "   ,https://www.flipkart.com//nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2QAZSY9G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=2b2123c2-108d-4f3c-aa98-7509d14a5e60.MOBGQFVG6MXANY2Q.SEARCH&ppt=sp&ppn=sp&ssid=v0hjgjzrq80000001716021129943&qH=eb4af0bf07c16429
