Description                                                                             ,Price     ,Rating ,Rating Count        ,URL
"REDMI 13C (Starshine Green, 128 GB)"                                                   ,"₹8,499"  ,   4.2 ,"3,999 Ratings "    ,https://www.flipkart.com//redmi-13c-starshine-green-128-gb/p/itme7ab29fdab2f8?pid=MOBGW4HKWHMZ2XMD&lid=LSTMOBGW4HKWHMZ2XMDN8MXFX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGW4HKWHMZ2XMD.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"POCO M6 5G (Polaris Green, 256 GB)"                                                    ,"₹10,499" ,   4.2 ,"5,010 Ratings "    ,https://www.flipkart.com//poco-m6-5g-polaris-green-256-gb/p/itmfe0561d641b16?pid=MOBGXTV9G4DAVQTC&lid=LSTMOBGXTV9G4DAVQTCYGZLUN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGXTV9G4DAVQTC.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"POCO M6 5G (Galactic Black, 256 GB)"                                                   ,"₹10,499" ,   4.2 ,"5,010 Ratings "    ,https://www.flipkart.com//poco-m6-5g-galactic-black-256-gb/p/itm1bc7cb01620e6?pid=MOBGW9FEQH3ESHCZ&lid=LSTMOBGW9FEQH3ESHCZIDEBTF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGW9FEQH3ESHCZ.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)"                      ,"₹31,999" ,   4.4 ,"6,618 Ratings "    ,https://www.flipkart.com//motorola-edge-50-pro-5g-68w-charger-luxe-lavender-256-gb/p/itmba8105d0d22ad?pid=MOBGXFXYMTKAMPTS&lid=LSTMOBGXFXYMTKAMPTSJQVWQM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGXFXYMTKAMPTS.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"Motorola G34 5G (Charcoal Black, 128 GB)"                                              ,"₹10,999" ,   4.2 ,"26,637 Ratings "   ,https://www.flipkart.com//motorola-g34-5g-charcoal-black-128-gb/p/itm357c0dba433c3?pid=MOBGUFK494PA7H5Z&lid=LSTMOBGUFK494PA7H5ZSSVXQV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGUFK494PA7H5Z.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"MOTOROLA G04 (Sunrise Orange, 128 GB)"                                                 ,"₹7,999"  ,   4.1 ,"3,629 Ratings "    ,https://www.flipkart.com//motorola-g04-sunrise-orange-128-gb/p/itm4ea5277f581ad?pid=MOBGUFK4HYNKBQWY&lid=LSTMOBGUFK4HYNKBQWYYD0CJZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGUFK4HYNKBQWY.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"vivo T3 5G (Cosmic Blue, 256 GB)"                                                      ,"₹21,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZFFHSH5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGYT3VJDYMMFTZ.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"POCO M6 5G (Orion Blue, 256 GB)"                                                       ,"₹10,499" ,   4.2 ,"5,010 Ratings "    ,https://www.flipkart.com//poco-m6-5g-orion-blue-256-gb/p/itme5e4ce0f49daf?pid=MOBGW9FEH8ZHKNDY&lid=LSTMOBGW9FEH8ZHKNDYVSMGCF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGW9FEH8ZHKNDY.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"POCO C61 (Ethereal Blue, 64 GB)"                                                       ,"₹6,499"  ,   4.2 ,"1,711 Ratings "    ,https://www.flipkart.com//poco-c61-ethereal-blue-64-gb/p/itmdb8902b0c9344?pid=MOBGYQ6BXH69VAJY&lid=LSTMOBGYQ6BXH69VAJYWCT1R1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGYQ6BXH69VAJY.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"vivo T3 5G (Crystal Flake, 256 GB)"                                                    ,"₹21,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSSF9XVQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGYT3VT78XZHKS.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"vivo T3 5G (Crystal Flake, 128 GB)"                                                    ,"₹19,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-crystal-flake-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VN2J3GM45&lid=LSTMOBGYT3VN2J3GM45WDN9RR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGYT3VN2J3GM45.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"vivo T3 5G (Cosmic Blue, 128 GB)"                                                      ,"₹19,999" ,   4.4 ,"16,512 Ratings "   ,https://www.flipkart.com//vivo-t3-5g-cosmic-blue-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VZAAFCC8S&lid=LSTMOBGYT3VZAAFCC8SVBGHHP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=67ea9f45-1ede-43bd-befd-65ba3e66479a.MOBGYT3VZAAFCC8S.SEARCH&ppt=sp&ppn=sp&ssid=8zn53c9du80000001715709795195&qH=eb4af0bf07c16429
"POCO C61 (Diamond Dust Black, 64 GB)"                                                  ,"₹6,499"  ,   4.2 ,"1,711 Ratings "    ,https://www.flipkart.com//poco-c61-diamond-dust-black-64-gb/p/itm4c226215208eb?pid=MOBGYQ6BEZEUPFN6&lid=LSTMOBGYQ6BEZEUPFN6A7DDZ0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGYQ6BEZEUPFN6.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T3x 5G (Crimson Bliss, 128 GB)"                                                   ,"₹16,499" ,   4.4 ,"1,407 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZZCDVNWUZSPJ&lid=LSTMOBGZZCDVNWUZSPJJQS1G5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZZCDVNWUZSPJ.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T3x 5G (Celestial Green, 128 GB)"                                                 ,"₹16,499" ,   4.4 ,"1,407 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZZCDPBFWUMWG&lid=LSTMOBGZZCDPBFWUMWGUSZ5RR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZZCDPBFWUMWG.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"realme 12x 5G (Twilight Purple, 128 GB)"                                               ,"₹14,999" ,   4.3 ,"1,518 Ratings "    ,https://www.flipkart.com//realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BVK8HYMAG&lid=LSTMOBGYQ6BVK8HYMAGXL2LRY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGYQ6BVK8HYMAG.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"Motorola g64 5G (Pearl Blue, 256 GB)"                                                  ,"₹16,999" ,   4.1 ,"1,467 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-pearl-blue-256-gb/p/itm1e0225e79669e?pid=MOBGY2JUZFHY6ZZP&lid=LSTMOBGY2JUZFHY6ZZPJ3GDTC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGY2JUZFHY6ZZP.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"realme 12x 5G (Woodland Green, 128 GB)"                                                ,"₹12,999" ,   4.4 ,"12,826 Ratings "   ,https://www.flipkart.com//realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BETBWFTDH&lid=LSTMOBGYQ6BETBWFTDHJLSPJZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGYQ6BETBWFTDH.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"realme 12x 5G (Twilight Purple, 128 GB)"                                               ,"₹12,999" ,   4.4 ,"12,826 Ratings "   ,https://www.flipkart.com//realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BMYWCAZEC&lid=LSTMOBGYQ6BMYWCAZECB5I66N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGYQ6BMYWCAZEC.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"Motorola G34 5G (Ice Blue, 128 GB)"                                                    ,"₹10,999" ,   4.2 ,"26,637 Ratings "   ,https://www.flipkart.com//motorola-g34-5g-ice-blue-128-gb/p/itm0f6b45af1c0f0?pid=MOBGUFK4ZX2ZHMTQ&lid=LSTMOBGUFK4ZX2ZHMTQPDILZF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGUFK4ZX2ZHMTQ.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T3x 5G (Celestial Green, 128 GB)"                                                 ,"₹13,499" ,   4.5 ,"2,052 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEHZHTGNJ5&lid=LSTMOBGZRNEHZHTGNJ5KIBQXQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZRNEHZHTGNJ5.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"POCO M6 5G (Orion Blue, 128 GB)"                                                       ,"₹9,999"  ,   4.3 ,"16,333 Ratings "   ,https://www.flipkart.com//poco-m6-5g-orion-blue-128-gb/p/itmfe2d9e94498f8?pid=MOBGW9FEVTYQKK6M&lid=LSTMOBGW9FEVTYQKK6MGKMRFM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGW9FEVTYQKK6M.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T3x 5G (Crimson Bliss, 128 GB)"                                                   ,"₹13,499" ,   4.5 ,"2,052 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEQGWCCN4D&lid=LSTMOBGZRNEQGWCCN4DMPALX8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZRNEQGWCCN4D.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"REDMI 13C (Stardust Black, 128 GB)"                                                    ,"₹8,499"  ,   4.2 ,"3,999 Ratings "    ,https://www.flipkart.com//redmi-13c-stardust-black-128-gb/p/itm9580b52bc1339?pid=MOBGW4HH3GV5F8GY&lid=LSTMOBGW4HH3GV5F8GYUCUDKW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGW4HH3GV5F8GY.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"POCO C61 (Mystical Green, 64 GB)"                                                      ,"₹6,499"  ,   4.2 ,"1,711 Ratings "    ,https://www.flipkart.com//poco-c61-mystical-green-64-gb/p/itma4390cc3463bb?pid=MOBGYQ6BRR2CNWZB&lid=LSTMOBGYQ6BRR2CNWZBPN1IAB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGYQ6BRR2CNWZB.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T2x 5G (Glimmer Black, 128 GB)"                                                   ,"₹13,989" ,   4.4 ,"1,71,813 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZDW5JHYW&lid=LSTMOBGZBFUZDW5JHYWJNV045&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZBFUZDW5JHYW.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T3x 5G (Celestial Green, 128 GB)"                                                 ,"₹14,999" ,   4.6 ,"8,093 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNERKDV5ECF&lid=LSTMOBGZRNERKDV5ECFN7UCZ2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZRNERKDV5ECF.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"vivo T3x 5G (Crimson Bliss, 128 GB)"                                                   ,"₹14,999" ,   4.6 ,"8,093 Ratings "    ,https://www.flipkart.com//vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEPA4FFHCV&lid=LSTMOBGZRNEPA4FFHCVQ1YECQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZRNEPA4FFHCV.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
Nokia 105 ss                                                                            ,"₹1,205"  ,   4.2 ,"83,116 Ratings "   ,https://www.flipkart.com//nokia-105-ss/p/itm5319c7a0413cb?pid=MOBEWXFKRHBRWFD5&lid=LSTMOBEWXFKRHBRWFD517RP91&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBEWXFKRHBRWFD5.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"Motorola g64 5G (Mint Green, 128 GB)"                                                  ,"₹14,999" ,   4.2 ,"2,375 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-mint-green-128-gb/p/itm6dfa6fef0e50a?pid=MOBGY2JUK2JQHPYK&lid=LSTMOBGY2JUK2JQHPYKRPLV1S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGY2JUK2JQHPYK.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"Apple iPhone 15 (Blue, 128 GB)"                                                        ,"₹71,999" ,   4.6 ,"30,018 Ratings "   ,https://www.flipkart.com//apple-iphone-15-blue-128-gb/p/itmbf14ef54f645d?pid=MOBGTAGPAQNVFZZY&lid=LSTMOBGTAGPAQNVFZZYO7HQ2L&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGTAGPAQNVFZZY.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"POCO M6 5G (Galactic Black, 128 GB)"                                                   ,"₹9,999"  ,   4.3 ,"16,333 Ratings "   ,https://www.flipkart.com//poco-m6-5g-galactic-black-128-gb/p/itmb18dc9ee625cf?pid=MOBGW9FEZKAV8QCZ&lid=LSTMOBGW9FEZKAV8QCZRRZJWH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGW9FEZKAV8QCZ.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"REDMI 13C (Starfrost White, 128 GB)"                                                   ,"₹8,499"  ,   4.2 ,"3,999 Ratings "    ,https://www.flipkart.com//redmi-13c-starfrost-white-128-gb/p/itm77877eab8617d?pid=MOBGWV9ERZ8YACPA&lid=LSTMOBGWV9ERZ8YACPA7PIG0S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGWV9ERZ8YACPA.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"POCO C61 (Diamond Dust Black, 128 GB)"                                                 ,"₹6,999"  ,   4.3 ,"1,217 Ratings "    ,https://www.flipkart.com//poco-c61-diamond-dust-black-128-gb/p/itme76b51d42160a?pid=MOBGZ8P7BAHYFYSG&lid=LSTMOBGZ8P7BAHYFYSGDJGAIX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGZ8P7BAHYFYSG.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio"                      ,"₹1,298"  ,   4.1 ,"98,531 Ratings "   ,https://www.flipkart.com//nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYTWFPKTG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGQFVGYU2F5CYT.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio"                      ,"₹1,325"  ,   4.1 ,"98,531 Ratings "   ,https://www.flipkart.com//nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG9WPRN3TH&lid=LSTMOBGQFVG9WPRN3THC4Y7DU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=organic&iid=ee4b749b-e513-426b-ae25-fdbb4920e6cd.MOBGQFVG9WPRN3TH.SEARCH&ppt=sp&ppn=sp&ssid=rf4x3m50ps0000001715709796238&qH=eb4af0bf07c16429
"SAMSUNG Galaxy F34 5G (Mystic Green, 128 GB)"                                          ,"₹12,999" ,   4.2 ,"30,693 Ratings "   ,https://www.flipkart.com//samsung-galaxy-f34-5g-mystic-green-128-gb/p/itmf0f86e1d0d3b1?pid=MOBGRZMYFH8MY6E2&lid=LSTMOBGRZMYFH8MY6E2JVJ8UT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGRZMYFH8MY6E2.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"MOTOROLA G04 (Sea Green, 64 GB)"                                                       ,"₹6,999"  ,   4.2 ,"8,197 Ratings "    ,https://www.flipkart.com//motorola-g04-sea-green-64-gb/p/itma5e47013b85f7?pid=MOBGUFK4HDHHKJPP&lid=LSTMOBGUFK4HDHHKJPPCWIVJB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGUFK4HDHHKJPP.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme 12x 5G (Woodland Green, 128 GB)"                                                ,"₹14,999" ,   4.3 ,"1,518 Ratings "    ,https://www.flipkart.com//realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6B7WKC4SVZ&lid=LSTMOBGYQ6B7WKC4SVZNEZRW7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGYQ6B7WKC4SVZ.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"POCO C61 (Mystical Green, 128 GB)"                                                     ,"₹6,999"  ,   4.3 ,"1,217 Ratings "    ,https://www.flipkart.com//poco-c61-mystical-green-128-gb/p/itm9215fba9e0392?pid=MOBGZ8P7PRUZEAG3&lid=LSTMOBGZ8P7PRUZEAG3WVY6JI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZ8P7PRUZEAG3.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme C51 (Carbon Black, 128 GB)"                                                     ,"₹9,499"  ,   4.3 ,"80,666 Ratings "   ,https://www.flipkart.com//realme-c51-carbon-black-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYQNEGCN7H&lid=LSTMOBGU8PYQNEGCN7HTPPHJT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGU8PYQNEGCN7H.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme C51 (Mint Green, 128 GB)"                                                       ,"₹9,499"  ,   4.3 ,"80,666 Ratings "   ,https://www.flipkart.com//realme-c51-mint-green-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYH4CHK2YS&lid=LSTMOBGU8PYH4CHK2YSZCGIEN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGU8PYH4CHK2YS.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)"                                         ,"₹14,499" ,   4.2 ,"11,987 Ratings "   ,https://www.flipkart.com//samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itm3e7d6c7112d45?pid=MOBGYBAVW8HTJH4X&lid=LSTMOBGYBAVW8HTJH4X9VTKYN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGYBAVW8HTJH4X.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
