Description                                                                                                                                                                                                           ,Price       ,Rating             ,Review Count              ,URL
"Dymygs HDMI Splitter 1 in 2 Out, 4K@30Hz HDMI Splitter for Dual Monitor Duplication/Mirroring, Compatible with Monitors, TV Boxes, Projectors, and Other HDMI Interface Devices for Full HD 1080P 3D"                ,$19.99      ,4.5 out of 5 stars ,25                        ,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMzIwNjUwMTIyNDkxNDg6MTcxNTcwNTUxNjpzcF9hdGZfbmV4dDozMDAxMjgxNTk0MzIzMDI6OjA6Og&url=%2FDymygs-Duplication-Mirroring-Compatible-Projectors%2Fdp%2FB0CSBRH4PX%2Fref%3Dsr_1_148_sspa%3Fdib%3DeyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715705516%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Firskids Baby Monitor, 4.3'' Large Screen with 30-Hour Battery, Remote Pan-Tilt-Zoom Camera, no WiFi, Two-Way Talk Night Vision Temperature Display, Ideal for Baby Room Monitoring"                                 ,$99.99      ,4.4 out of 5 stars ,61                        ,https://www.amazon.ca/Firskids-Monitor-Pan-Tilt-Zoom-Temperature-Monitoring/dp/B0CJY13V5D/ref=sr_1_149?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-149
VTech DM111 Safe and Sound Digital Audio Baby Monitor                                                                                                                                                                 ,$32.99      ,4.4 out of 5 stars ,"5,430"                   ,https://www.amazon.ca/Vtech-Communications-Sound-Digital-Monitor/dp/B00P8VW0WW/ref=sr_1_150?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-150
"ARENTI Baby Monitor, 2K Video Baby Camera with 5-inch Wireless Display, 360° Remote, Temperature & Humidity Sensor, Sound & Motion Detection, 2 Way Audio, Night Vision"                                             ,$129.99     ,4.1 out of 5 stars ,"4,414"                   ,https://www.amazon.ca/Monitor-Detection-Temperature-Humidity-AInanny/dp/B0B2895Y6K/ref=sr_1_151?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-151
Samsung 34-inch QHD Black 100Hz 5ms LED FreeSync High Resolution Monitor (LS34C50DGANXZA) - [Canada Version] (2023)                                                                                                   ,$348.00     ,3.7 out of 5 stars ,123                       ,https://www.amazon.ca/Samsung-34-inch-FreeSync-Resolution-LS34C50DGANXZA/dp/B0C6LSD69F/ref=sr_1_152?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-152
"HUANUO Dual Monitor Stand - Height Adjustable Gas Spring Double Arm Monitor Mount Desk Stand Fit Two 13 to 32 inch Screens with Clamp, Grommet Mounting Base, Each Arm Hold up to 20lbs"                             ,$109.99     ,4.5 out of 5 stars ,"9,113"                   ,https://www.amazon.ca/Dual-Monitor-Stand-Adjustable-Mounting/dp/B0855ZBPXD/ref=sr_1_153?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-153
"ASUS 27” 1080P Eye Care Monitor (VU279CFE-B) - Full HD, IPS, 100Hz, Adaptive-Sync, USB-C, Ambient Light Sensor, Height Adjustable, Cable Clip, EyeCare+ Technology, 3 Year Warranty, Quiet Blue Color"               ,$228.26     ,4.6 out of 5 stars ,"3,153"                   ,https://www.amazon.ca/ASUS-1080P-Care-Monitor-VU279CFE-B/dp/B0CHN4QMJJ/ref=sr_1_154?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-154
"Upperizon Portable Monitor 18.5 inch 1080P 100Hz 120% sRGB USB-C HDMI Large Portable Monitor for Laptop MacBook Gaming, Travel Monitor with Kickstand VESA Speakers"                                                 ,$259.99     ,4.8 out of 5 stars ,605                       ,https://www.amazon.ca/Upperizon-Portable-Monitor-Kickstand-Speakers/dp/B0C9GNMDX3/ref=sr_1_155?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-155
"AOC 27G2S 27"" Gaming Computer Monitor 1920x1080 @144Hz (HDMI) 165Hz (DP), Black"                                                                                                                                    ,$243.03     ,4.6 out of 5 stars ,405                       ,https://www.amazon.ca/AOC-27G2S-Computer-Monitor-1920x1080/dp/B0B34KY1YN/ref=sr_1_156?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-156
"HUANUO Single Monitor Mount, 13 to 32 Inch Gas Spring Monitor Arm, Adjustable Stand, Vesa Mount with Clamp and Grommet Base - Fits 4.4 to 19.8lbs LCD Computer Monitors"                                             ,$69.99      ,4.5 out of 5 stars ,"11,637"                  ,https://www.amazon.ca/Single-Monitor-Mount-Articulating-Adjustable/dp/B07T3KCQ94/ref=sr_1_157?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-157
"Acer Nitro 23.6"" Full HD 1500R Curved Gaming Monitor | AMD FreeSync Premium | 165Hz Refresh Rate | 1ms (VRB) | ZeroFrame Design | 1 x Display Port 1.4 & 2 x HDMI 2.0 Ports (Renewed)"                              ,$155.00     ,4.5 out of 5 stars ,28                        ,https://www.amazon.ca/Acer-Monitor-FreeSync-Premium-ZeroFrame/dp/B0BG6BTG9H/ref=sr_1_158?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-158
"SAMSUNG 34” ViewFinity S6 S65TC Series Ultra WQHD White Curved Monitor, 100Hz, Ergonomic Design, Intelligent Eye Care- (LS34C650TANXGO) [Canada Version]"                                                            ,$998.00     ,4.2 out of 5 stars ,"3,563"                   ,https://www.amazon.ca/SAMSUNG-ViewFinity-Ergonomic-Intelligent-LS34C650TANXGO/dp/B0CDQKXDMZ/ref=sr_1_159?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-159
"ZTGD 14.1” Laptop Screen Extender - 1920 x 1080FHD IPS Portable Monitor, Foldable Dual Monitor for Laptops, Plug and Play Laptop Monitor Extender Connected with Type-c/hdmi, Support PC/Mobile Phone"               ,$189.99     ,3.6 out of 5 stars ,41                        ,https://www.amazon.ca/ZTGD-14-1-Laptop-Screen-Extender/dp/B0BRS8GVFJ/ref=sr_1_160_mod_primary_new?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-160
Lenovo L27m-30-2022 - Everyday Monitor - 27 Inch FHD - 75 Hz - AMD FreeSync - Low Blue Light Certified - Tilt Stand - Integrated Speakers - HMDI & VGA & USB-C                                                        ,$289.86     ,4.7 out of 5 stars ,125                       ,https://www.amazon.ca/Lenovo-L27m-30-2022-Everyday-Certified-Integrated/dp/B0B94RB5JB/ref=sr_1_161?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-161
"HelloBaby Baby Monitor with Camera and Audio,3.2 Inch IPS Screen Video Baby Monitors,Remote Pan-Tilt-Zoom No WiFi,Night Vision,2 Way Talk,8 Languages,Lullabies,1000ft Range,Audio Mode"                             ,$76.49      ,4.4 out of 5 stars ,696                       ,https://www.amazon.ca/HelloBaby-Pan-Tilt-Zoom-Infrared-Wireless-Connection/dp/B0BP11PKFV/ref=sr_1_162?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-162
"StarTech.com 3-Port USB-C Multi-Monitor Adapter, USB Type-C to 3X HDMI MST Hub, Triple 1080p 60Hz HDMI Laptop Display Extender/Splitter, Extra-Long Built-in Cable, Windows Only (MSTCDP123HD)"                      ,$91.67      ,4.2 out of 5 stars ,489                       ,https://www.amazon.ca/StarTech-com-USB-HDMI-Multi-Monitor-Adapter/dp/B07667D37V/ref=sr_1_163?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-163
"Blemil Baby Monitors, 4.3'' IPS Split-Screen Monitor with 29-Hour Battery, Pan-Tilt-Zoom Video Baby Monitor with 2 Cameras and Audio, No WiFi, 2X Zoom"                                                              ,$129.99     ,4.5 out of 5 stars ,121                       ,https://www.amazon.ca/Blemil-Monitors-Split-Screen-Monitor-Pan-Tilt-Zoom/dp/B0CH336V83/ref=sr_1_164?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-164
"Dell 24 inch Monitor FHD (1920 x 1080) 16:9 Ratio with Comfortview (TUV-Certified), 75Hz Refresh Rate, 16.7 Million Colors, Anti-Glare Screen with 3H Hardness, Black - SE2422HX"                                    ,$139.99     ,4.5 out of 5 stars ,"3,591"                   ,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMzIwNjUwMTIyNDkxNDg6MTcxNTcwNTUxNjpzcF9tdGY6MzAwMDQ5MTQzNjMxMjAyOjowOjo&url=%2FDell-inch-Monitor-1920-1080%2Fdp%2FB096MXR34N%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715705516%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"KOORUI Monitor 27-inch 1080p PC Monitor 3000:1 Contrast Ratio with HDMI VGA for Office and Home, 99% SRGB, Frameless, Eye Care, Tilt Adjustment, VESA Mountable, Black (27N1A)"                                      ,$119.69     ,4.4 out of 5 stars ,"3,849"                   ,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMzIwNjUwMTIyNDkxNDg6MTcxNTcwNTUxNjpzcF9tdGY6MzAwMDY0NDQyNDA4NzAyOjowOjo&url=%2FKOORUI-Monitor-27-inch-1080p-3000%2Fdp%2FB0C33GP4RB%2Fref%3Dsr_1_166_sspa%3Fdib%3DeyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715705516%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Fuwaderp HDMI Cable 100 ft-Big OD 10.0 in-Wall CL3 Rated 18Gbps Supports 4K@60HZ,HDR,ARC,Ultra HD,3D,1080P Compatible with Laptop UHD TV Monitor PS4/PS5 ect"                                                        ,$99.30      ,No reviews         ,0                         ,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMzIwNjUwMTIyNDkxNDg6MTcxNTcwNTUxNjpzcF9tdGY6MzAwMTEzMTE4NTk2NjAyOjowOjo&url=%2FFuwaderp-ft-Big-Supports-Compatible-Monitor%2Fdp%2FB0CJ9F4NHC%2Fref%3Dsr_1_167_sspa%3Fdib%3DeyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715705516%26sr%3D8-167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
SANSUI Monitor 22 Inch IPS 75Hz FHD 1080P Freesync HDMI VGA Ports Computer Monitor Ultra-Thin Tilt Adjustable VESA Mount Eye Care for Game and Office(ES-22X3 HDMI Cable Included)                                    ,$94.04      ,4.3 out of 5 stars ,"1,080"                   ,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozMzIwNjUwMTIyNDkxNDg6MTcxNTcwNTUxNjpzcF9tdGY6MzAwMTU3NDkyMTY5NjAyOjowOjo&url=%2FSANSUI-Freesync-Ultra-Thin-Adjustable-Compatible%2Fdp%2FB0BRV913KF%2Fref%3Dsr_1_168_sspa%3Fdib%3DeyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715705516%26sr%3D8-168-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Kenowa Portable Monitor 16 Inch FHD IPS 1200P Laptop Monitor, 16:10 100% sRGB 400cd/m² HDR 10bit Screen, USB C HDMI Port Travel Monitor for Laptop/PC/Mac/Xbox/PS5/Switch/Phone Built-in Speaker"                    ,$119.99     ,4.4 out of 5 stars ,15                        ,https://www.amazon.ca/Kenowa-Portable-Monitor-Laptop-Built/dp/B0CL2C5ZVH/ref=sr_1_169?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-169
"ViewSonic VA2715-2K-MHD 27 Inch 1440p LED Monitor with Adaptive Sync, Ultra-Thin Bezels, HDMI and DisplayPort Inputs for Home and Office, Black"                                                                     ,$236.99     ,4.4 out of 5 stars ,206                       ,https://www.amazon.ca/ViewSonic-VA2715-2K-MHD-Adaptive-Ultra-Thin-DisplayPort/dp/B09TYWCRD7/ref=sr_1_170?dib=eyJ2IjoiMSJ9.5jPp5ancT35ZyCfMIYBrX36bykskJoystMd92Wm7ffX6Jd08patJjSP-HJ1bmmJofYhbbYu27-PwJExKMHJ1fMOPQKxP5CVmh2FBSF6vyMkTYpgP2KSqnO4dLui7vJZEdoYqzOcUyr17HNgUJ_M-v9_1H2z5NSRhfhvGSytTuDLXpmDlP3IXvNQ02uaO2WfAaxP8xPrC9RyWW5Ffk2ALH29K7mpfobZ2ldnv42X9e0wYE5IavucTE4fxuTUHwUUqu77PYVAlr4-7ottczfW4VwIBGKIoU5nGYupqyGGTIIo.OKoiyJzb6Dt262ozPIwfoNMhxeHT3XQt7q5w8Ji74rE&dib_tag=se&keywords=monitor&qid=1715705516&sr=8-170
