Description,Price,Rating,Review Count,URL
"Redmi 13C 5G (Starlight Black, 8GB RAM, 256GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display","₹13,999",3.8 out of 5 stars,262,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjk0NTk5OTY0ODA2MTQ4OjE3MTY4OTU1MTU6c3BfbXRmOjMwMDEwODI4Mjk3NDgzMjo6MDo6&url=%2FRedmi-Starlight-Storage-MediaTek-Dimensity%2Fdp%2FB0CNX79YGX%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1716895515%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lava O2 (Majestic Purple, 8GB RAM, UFS 2.2 128GB Storage) |AG Glass Back|T616 Octacore Processor|18W Fast Charging|6.5 inch 90Hz Punch Hole Display|50MP AI Dual Camera|Upto 16GB Expandable RAM","₹7,999",3.8 out of 5 stars,78,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjk0NTk5OTY0ODA2MTQ4OjE3MTY4OTU1MTU6c3BfbXRmOjMwMDE1MjExNjQxNDkzMjo6MDo6&url=%2FLava-O2-Majestic-Purple-Expandable%2Fdp%2FB0CVKVGZP1%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1716895515%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Redmi 13C (Starshine Green, 4GB RAM, 128GB Storage) | Powered by 4G MediaTek Helio G85 | 90Hz Display | 50MP AI Triple Camera","₹7,699",4.1 out of 5 stars,976,https://www.amazon.in/Starshine-Storage-Powered-MediaTek-Display/dp/B0CMTZNPXR/ref=sr_1_13?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-13
Redmi 12 5G Moonstone Silver 6GB RAM 128GB ROM,"₹12,499",4.1 out of 5 stars,"3,046",https://www.amazon.in/Redmi-Moonstone-Silver-6GB-128GB/dp/B0C9J9CZR6/ref=sr_1_14?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-14
"Mtouch All-New Rock X Flip Dual Sim |Keypad Mobile| with 1.8"" Display |Flip|Fold| Call & SMS Indicator|Crystal Back Panel |BT Dialer|Voice Changer |Long Lasting Battery|FM|Camera|Feature Phone (Gold)","₹1,799",5.0 out of 5 stars,1,https://www.amazon.in/All-New-Display-Indicator-Crystal-Changer/dp/B0D312BG83/ref=sr_1_15?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-15
"iQOO Z6 Lite 5G (Stellar Green, 6GB RAM, 128GB Storage) with Charger | Qualcomm Snapdragon 4 Gen 1 Processor | 120Hz FHD+ Display | Travel Adaptor Included in The Box","₹11,999",4.1 out of 5 stars,"23,567",https://www.amazon.in/iQOO-Stellar-Snapdragon-Segment-Included/dp/B07WHSR1NR/ref=sr_1_16?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-16
POCO C65 Pastel Blue 8GB RAM 256GB ROM,"₹7,999",3.8 out of 5 stars,301,https://www.amazon.in/POCO-C65-Pastel-Blue-256GB/dp/B0CQM658LW/ref=sr_1_17?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-17
POCO C65 Matte Black 4GB RAM 128GB ROM,"₹6,799",3.8 out of 5 stars,301,https://www.amazon.in/POCO-C65-Matte-Black-128GB/dp/B0CQG9N4Z3/ref=sr_1_18?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-18
"Redmi 13C (Starfrost White, 4GB RAM, 128GB Storage) | Powered by 4G MediaTek Helio G85 | 90Hz Display | 50MP AI Triple Camera","₹7,699",4.0 out of 5 stars,495,https://www.amazon.in/Starfrost-Storage-Powered-MediaTek-Display/dp/B0CMTY5P4V/ref=sr_1_19?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-19
"iQOO Z7 Pro 5G (Blue Lagoon, 8GB RAM, 256GB Storage) | 3D Curved AMOLED Display | 4nm MediaTek Dimesity 7200 5G Processor | 64MP Aura Light OIS Camera | Segment's Slimmest & Lightest Smartphone","₹23,999",4.3 out of 5 stars,"11,716",https://www.amazon.in/iQOO-MediaTek-Dimesity-Processor-Smartphone/dp/B07WGPJPR3/ref=sr_1_20?dib=eyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE&dib_tag=se&keywords=mobiles&qid=1716895515&sr=8-20
"Redmi 13C (Starshine Green, 4GB RAM, 128GB Storage) | Powered by 4G MediaTek Helio G85 | 90Hz Display | 50MP AI Triple Camera","₹7,699",4.1 out of 5 stars,976,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjk0NTk5OTY0ODA2MTQ4OjE3MTY4OTU1MTU6c3BfYnRmOjMwMDEwNTYxMTc2MDEzMjo6MDo6&url=%2FStarshine-Storage-Powered-MediaTek-Display%2Fdp%2FB0CMTZNPXR%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1716895515%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Redmi 12 (Moonstone Silver,6GB RAM, 128GB Storage)","₹9,999",3.8 out of 5 stars,189,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjk0NTk5OTY0ODA2MTQ4OjE3MTY4OTU1MTU6c3BfYnRmOjMwMDEzNDU5MjI1MjUzMjo6MDo6&url=%2FRedmi-Moonstone-Silver-128GB-Storage%2Fdp%2FB0CDQ8P8S4%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.IEWjzBOs7otqKqGgR7pAQe82-a4haWN3jdS_4TgsteO2ktde2VhgrztVJ-hyQIifsrvbEcV51o4uLLfyjZH886di_W8G4ollo4MYCZhsIYN-mn1scbSfT4N9taMN2r2iqLwG3nhmeduiGrsx-xsK5rD2pJRjMmu3drELJShsJZC4LCY6u0DRX4J67sg2SWDUKlF2mb3dtgGOxxnIZ2V67v5iA6YMTFARGYGfjC4_q7c.1JCTp6_Y1Wr_L3-WbuSTo7mce4Cg1mR-so_TIUJ1UUE%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1716895515%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
